39.62,10.18,9,255,82
40.61,9.93,5,255,99
41.59,9.69,2,254,116
42.58,9.46,1,253,134
43.57,9.25,0,250,152
44.55,9.04,0,246,169
45.54,8.84,0,241,185
46.53,8.65,0,234,200
47.52,8.47,0,225,212
48.51,8.30,0,215,223
49.50,8.13,0,203,233
50.49,7.97,0,189,240
51.48,7.82,0,173,246
52.47,7.67,0,156,250
53.46,7.52,1,139,253
54.45,7.39,2,121,254
55.44,7.25,5,103,255
56.44,7.13,8,86,255
57.43,7.00,12,70,255
58.42,6.88,16,55,255
59.41,6.77,21,43,255
60.41,6.65,26,32,255
61.40,6.55,31,22,255
62.39,6.44,36,15,255
63.39,6.34,255,255,255
8.00,90.00,255,255,255
8.06,82.87,255,180,180
8.25,75.96,255,166,166
8.54,69.44,255,150,150
8.94,63.43,255,134,134
9.43,57.99,255,118,118
10.00,53.13,255,103,101
10.63,48.81,255,90,85
11.31,45.00,255,78,70
12.04,41.63,255,69,55
12.81,38.66,255,63,42
13.60,36.03,255,61,31
14.42,33.69,255,62,22
15.26,31.61,255,67,15
16.12,29.74,255,75,9
17.00,28.07,255,87,5
17.89,26.57,255,101,2
18.79,25.20,254,117,1
19.70,23.96,253,135,0
20.62,22.83,250,152,0
21.54,21.80,246,169,0
22.47,20.85,241,185,0
23.41,19.98,234,200,0
24.35,19.18,225,213,0
25.30,18.43,215,224,0
26.25,17.74,203,233,0
27.20,17.10,189,240,0
28.16,16.50,173,246,0
29.12,15.95,156,250,0
30.08,15.42,138,253,1
31.05,14.93,120,254,2
32.02,14.47,103,255,5
32.98,14.04,86,255,9
33.96,13.63,70,255,14
34.93,13.24,55,255,21
35.90,12.88,42,255,30
36.88,12.53,31,255,40
37.85,12.20,22,255,52
38.83,11.89,15,255,66
39.81,11.59,9,255,82
40.79,11.31,5,255,99
41.77,11.04,2,254,117
42.76,10.78,1,253,135
43.74,10.54,0,250,152
44.72,10.30,0,246,169
45.71,10.08,0,241,185
46.69,9.87,0,234,200
47.68,9.66,0,225,213
48.66,9.46,0,215,224
49.65,9.27,0,203,233
50.64,9.09,0,189,240
51.62,8.91,0,173,246
52.61,8.75,0,156,250
53.60,8.58,1,138,253
54.59,8.43,2,120,254
55.58,8.28,5,103,255
56.57,8.13,8,86,255
57.56,7.99,12,70,255
58.55,7.85,17,55,255
59.54,7.72,21,42,255
60.53,7.59,26,31,255
61.52,7.47,31,22,255
62.51,7.35,36,15,255
63.51,7.24,255,255,255
9.00,90.00,255,255,255
9.06,83.66,255,180,180
9.22,77.47,255,166,166
9.49,71.57,255,150,150
9.85,66.04,255,134,134
10.30,60.95,255,118,118
10.82,56.31,255,103,101
11.40,52.13,255,89,85
12.04,48.37,255,78,69
12.73,45.00,255,69,55
13.45,41.99,255,63,42
14.21,39.29,255,61,31
15.00,36.87,255,62,22
15.81,34.70,255,67,15
16.64,32.74,255,76,9
17.49,30.96,255,87,5
18.36,29.36,255,101,2
19.24,27.90,254,117,1
20.12,26.57,253,135,0
21.02,25.35,250,152,0
21.93,24.23,246,170,0
22.85,23.20,241,186,0
23.77,22.25,234,200,0
24.70,21.37,225,213,0
25.63,20.56,215,224,0
26.57,19.80,203,233,0
27.51,19.09,188,240,0
28.46,18.43,173,246,0
29.41,17.82,156,250,0
30.36,17.24,138,253,1
31.32,16.70,120,254,2
32.28,16.19,103,255,5
33.24,15.71,85,255,9
34.21,15.26,69,255,14
35.17,14.83,55,255,21
36.14,14.42,42,255,30
37.11,14.04,31,255,40
38.08,13.67,22,255,52
39.05,13.32,15,255,67
40.02,12.99,9,255,82
41.00,12.68,5,255,99
41.98,12.38,2,254,117
42.95,12.09,1,253,135
43.93,11.82,0,250,152
44.91,11.56,0,246,170
45.89,11.31,0,241,186
46.87,11.07,0,234,200
47.85,10.84,0,225,213
48.84,10.62,0,215,224
49.82,10.41,0,203,233
50.80,10.20,0,188,240
51.79,10.01,0,173,246
52.77,9.82,0,156,250
53.76,9.64,1,138,253
54.74,9.46,2,120,254
55.73,9.29,5,103,255
56.72,9.13,8,85,255
57.71,8.97,12,69,255
58.69,8.82,16,55,255
59.68,8.67,21,42,255
60.67,8.53,26,31,255
61.66,8.39,31,22,255
62.65,8.26,37,15,255
63.64,8.13,255,255,255
10.00,90.00,255,255,255
10.05,84.29,255,180,180
10.20,78.69,255,166,166
10.44,73.30,255,151,151
10.77,68.20,255,134,134
11.18,63.43,255,118,118
11.66,59.04,255,103,101
12.21,55.01,255,90,85
12.81,51.34,255,78,69
13.45,48.01,255,69,55
14.14,45.00,255,63,42
14.87,42.27,255,61,31
15.62,39.81,255,62,22
16.40,37.57,255,67,15
17.20,35.54,255,76,9
18.03,33.69,255,87,5
18.87,32.01,255,101,2
19.72,30.47,254,117,1
20.59,29.05,253,135,0
21.47,27.76,250,152,0
22.36,26.57,247,169,0
23.26,25.46,241,186,0
24.17,24.44,234,200,0
25.08,23.50,225,213,0
26.00,22.62,215,224,0
26.93,21.80,203,233,0
27.86,21.04,189,240,0
28.79,20.32,173,246,0
29.73,19.65,156,250,0
30.68,19.03,138,253,1
31.62,18.43,121,254,2
32.57,17.88,103,255,5
33.53,17.35,86,255,8
34.48,16.86,69,255,14
35.44,16.39,55,255,21
36.40,15.95,42,255,30
37.36,15.52,31,255,40
38.33,15.12,22,255,52
39.29,14.74,15,255,66
40.26,14.38,9,255,82
41.23,14.04,5,255,99
42.20,13.71,2,254,117
43.17,13.39,1,253,134
44.15,13.09,0,250,152
45.12,12.80,0,247,169
46.10,12.53,0,241,186
47.07,12.26,0,234,200
48.05,12.01,0,225,213
49.03,11.77,0,215,224
50.01,11.53,0,203,233
50.99,11.31,0,189,240
51.97,11.09,0,173,246
52.95,10.89,0,156,250
53.94,10.68,1,138,253
54.92,10.49,2,121,254
55.90,10.30,5,103,255
56.89,10.12,8,86,255
57.87,9.95,12,69,255
58.86,9.78,16,55,255
59.84,9.62,21,42,255
60.83,9.46,26,31,255
61.81,9.31,31,22,255
62.80,9.16,36,15,255
63.79,9.02,255,255,255
11.00,90.00,255,255,255
11.05,84.81,255,180,180
11.18,79.70,255,166,166
11.40,74.74,255,151,151
11.70,70.02,255,135,135
12.08,65.56,255,119,118
12.53,61.39,255,103,101
13.04,57.53,255,90,85
13.60,53.97,255,78,69
14.21,50.71,255,69,55
14.87,47.73,255,63,42
15.56,45.00,255,61,32
16.28,42.51,255,62,22
17.03,40.24,255,67,15
17.80,38.16,255,76,9
18.60,36.25,255,87,5
19.42,34.51,255,101,2
20.25,32.91,254,117,1
21.10,31.43,253,135,0
21.95,30.07,251,152,0
22.83,28.81,247,169,0
23.71,27.65,241,186,0
24.60,26.57,234,200,0
25.50,25.56,226,213,0
26.40,24.62,215,223,0
27.31,23.75,203,233,0
28.23,22.93,189,240,0
29.15,22.17,173,246,0
30.08,21.45,156,250,0
31.02,20.77,138,253,1
31.95,20.14,121,254,2
32.89,19.54,103,255,4
33.84,18.97,86,255,8
34.79,18.43,69,255,14
35.74,17.93,55,255,21
36.69,17.45,42,255,29
37.64,16.99,32,255,40
38.60,16.56,22,255,52
39.56,16.14,15,255,66
40.52,15.75,9,255,82
41.48,15.38,5,255,99
42.45,15.02,2,254,117
43.42,14.68,1,253,134
44.38,14.35,0,251,152
45.35,14.04,0,247,169
46.32,13.74,0,241,186
47.30,13.45,0,234,200
48.27,13.17,0,226,213
49.24,12.91,0,215,223
50.22,12.65,0,203,233
51.20,12.41,0,189,240
52.17,12.17,0,173,246
53.15,11.94,0,156,250
54.13,11.73,1,138,253
55.11,11.51,2,121,254
56.09,11.31,4,103,255
57.07,11.11,8,86,255
58.05,10.92,12,69,255
59.03,10.74,16,55,255
60.02,10.56,21,42,255
61.00,10.39,26,32,255
61.98,10.22,31,22,255
62.97,10.06,36,15,255
63.95,9.90,255,255,255
12.00,90.00,255,255,255
12.04,85.24,255,181,181
12.17,80.54,255,166,166
12.37,75.96,255,151,151
12.65,71.57,255,135,135
13.00,67.38,255,119,118
13.42,63.43,255,103,101
13.89,59.74,255,90,85
14.42,56.31,255,78,70
15.00,53.13,255,69,55
15.62,50.19,255,63,43
16.28,47.49,255,61,32
16.97,45.00,255,62,23
17.69,42.71,255,67,15
18.44,40.60,255,76,9
19.21,38.66,255,87,5
20.00,36.87,255,101,2
20.81,35.22,254,117,1
21.63,33.69,253,135,0
22.47,32.28,251,152,0
23.32,30.96,247,169,0
24.19,29.74,241,185,0
25.06,28.61,234,200,0
25.94,27.55,226,212,0
26.83,26.57,215,223,0
27.73,25.64,203,232,0
28.64,24.78,189,240,0
29.55,23.96,173,246,0
30.46,23.20,156,250,0
31.38,22.48,138,253,1
32.31,21.80,121,254,2
33.24,21.16,103,255,4
34.18,20.56,86,255,8
35.11,19.98,70,255,14
36.06,19.44,55,255,21
37.00,18.92,43,255,29
37.95,18.43,32,255,40
38.90,17.97,23,255,52
39.85,17.53,15,255,66
40.80,17.10,9,255,82
41.76,16.70,5,255,99
42.72,16.31,2,254,117
43.68,15.95,1,253,134
44.64,15.59,0,251,152
45.61,15.26,0,247,169
46.57,14.93,0,241,185
47.54,14.62,0,234,200
48.51,14.32,0,226,212
49.48,14.04,0,215,223
50.45,13.76,0,203,232
51.42,13.50,0,189,240
52.39,13.24,0,173,246
53.37,12.99,0,156,250
54.34,12.76,1,138,253
55.32,12.53,2,121,254
56.29,12.31,4,103,255
57.27,12.09,8,86,255
58.25,11.89,12,70,255
59.23,11.69,16,55,255
60.21,11.50,21,43,255
61.19,11.31,26,32,255
62.17,11.13,31,23,255
63.15,10.95,36,15,255
64.13,10.78,255,255,255
13.00,90.00,255,255,255
13.04,85.60,255,181,181
13.15,81.25,255,166,166
13.34,77.01,255,151,151
13.60,72.90,255,135,135
13.93,68.96,255,119,118
14.32,65.22,255,103,101
14.76,61.70,255,90,85
15.26,58.39,255,78,70
15.81,55.30,255,69,55
16.40,52.43,255,63,43
17.03,49.76,255,61,32
17.69,47.29,255,62,23
18.38,45.00,255,67,15
19.10,42.88,255,76,9
19.85,40.91,255,87,5
20.62,39.09,255,101,2
21.40,37.41,254,117,1
22.20,35.84,253,135,0
23.02,34.38,251,152,0
23.85,33.02,247,169,0
24.70,31.76,241,185,0
25.55,30.58,234,200,0
26.42,29.48,226,212,0
27.29,28.44,215,223,0
28.18,27.47,203,232,0
29.07,26.57,189,240,0
29.97,25.71,173,246,0
30.87,24.90,156,250,0
31.78,24.15,138,253,1
32.70,23.43,121,254,2
33.62,22.75,103,255,4
34.54,22.11,86,255,8
35.47,21.50,70,255,14
36.40,20.92,55,255,21
37.34,20.38,43,255,29
38.28,19.86,32,255,40
39.22,19.36,23,255,52
40.16,18.89,15,255,66
41.11,18.43,9,255,82
42.06,18.00,5,255,99
43.01,17.59,2,254,117
43.97,17.20,1,253,134
44.92,16.82,0,251,152
45.88,16.46,0,247,169
46.84,16.11,0,241,185
47.80,15.78,0,234,200
48.76,15.46,0,226,212
49.73,15.15,0,215,223
50.70,14.86,0,203,232
51.66,14.57,0,189,240
52.63,14.30,0,173,246
53.60,14.04,0,156,250
54.57,13.78,1,138,253
55.54,13.54,2,121,254
56.52,13.30,4,103,255
57.49,13.07,8,86,255
58.46,12.85,12,70,255
59.44,12.63,16,55,255
60.42,12.43,21,43,255
61.39,12.23,26,32,255
62.37,12.03,31,23,255
63.35,11.84,36,15,255
64.33,11.66,255,255,255
14.00,90.00,255,255,255
14.04,85.91,255,181,181
14.14,81.87,255,167,167
14.32,77.91,255,151,151
14.56,74.05,255,135,135
14.87,70.35,255,119,118
15.23,66.80,255,103,102
15.65,63.43,255,90,85
16.12,60.26,255,78,70
16.64,57.26,255,69,55
17.20,54.46,255,63,43
17.80,51.84,255,61,32
18.44,49.40,255,62,23
19.10,47.12,255,67,15
19.80,45.00,255,76,10
20.52,43.03,255,87,5
21.26,41.19,255,101,3
22.02,39.47,255,117,1
22.80,37.87,253,135,0
23.60,36.38,251,152,0
24.41,34.99,247,169,0
25.24,33.69,241,185,0
26.08,32.47,234,200,0
26.93,31.33,226,212,0
27.78,30.26,215,223,0
28.65,29.25,203,232,0
29.53,28.30,189,240,0
30.41,27.41,173,245,0
31.30,26.57,156,250,0
32.20,25.77,138,252,0
33.11,25.02,121,254,2
34.01,24.30,103,255,4
34.93,23.63,86,255,8
35.85,22.99,70,255,14
36.77,22.38,55,255,21
37.70,21.80,43,255,29
38.63,21.25,32,255,40
39.56,20.73,23,255,52
40.50,20.22,15,255,66
41.44,19.75,10,255,82
42.38,19.29,5,255,99
43.32,18.85,3,255,117
44.27,18.43,1,253,134
45.22,18.03,0,251,152
46.17,17.65,0,247,169
47.13,17.28,0,241,185
48.08,16.93,0,234,200
49.04,16.59,0,226,212
50.00,16.26,0,215,223
50.96,15.95,0,203,232
51.92,15.64,0,189,240
52.89,15.35,0,173,245
53.85,15.07,0,156,250
54.82,14.80,0,138,252
55.79,14.53,2,121,254
56.75,14.28,4,103,255
57.72,14.04,8,86,255
58.69,13.80,12,70,255
59.67,13.57,16,55,255
60.64,13.35,21,43,255
61.61,13.13,26,32,255
62.59,12.93,31,23,255
63.56,12.72,36,15,255
64.54,12.53,255,255,255
15.00,90.00,255,255,255
15.03,86.19,255,181,181
15.13,82.41,255,167,167
15.30,78.69,255,151,151
15.52,75.07,255,135,135
15.81,71.57,255,119,118
16.16,68.20,255,103,102
16.55,64.98,255,90,85
17.00,61.93,255,78,70
17.49,59.04,255,69,55
18.03,56.31,255,63,43
18.60,53.75,255,61,32
19.21,51.34,255,62,23
19.85,49.09,255,67,15
20.52,46.97,255,76,10
21.21,45.00,255,87,5
21.93,43.15,255,101,3
22.67,41.42,255,117,1
23.43,39.81,253,135,0
24.21,38.29,251,152,0
25.00,36.87,247,169,0
25.81,35.54,241,185,0
26.63,34.29,234,200,0
27.46,33.11,226,212,0
28.30,32.01,215,223,0
29.15,30.96,203,232,0
30.02,29.98,189,240,0
30.89,29.05,173,245,0
31.76,28.18,156,250,0
32.65,27.35,138,252,0
33.54,26.57,121,254,2
34.44,25.82,103,255,4
35.34,25.11,86,255,8
36.25,24.44,70,255,14
37.16,23.81,55,255,21
38.08,23.20,43,255,29
39.00,22.62,32,255,40
39.92,22.07,23,255,52
40.85,21.54,15,255,66
41.79,21.04,10,255,82
